-1.0,3.6727962506755656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.683807696111333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.787029935629074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.9043478838445473,-1.0,-1.0,4.233345050985965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.9668136051531926,-1.0,-1.0,4.302368781630028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.924079966692999,-1.0,-1.0,4.087286280333523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.8377184261449027,-1.0,-1.0,3.9293833781985548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.814613735818851,-1.0,-1.0,3.7794082892149534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.524532695277795,-1.0,4.781028318204666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.789994929856608,-1.0,-1.0,3.499909317454838,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.39846528902032,-1.0,4.781130917314685,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.641650044120148,-1.0,-1.0,3.2895639329730235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.161238608211049,-1.0,4.748426017513217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.512989710411044,-1.0,-1.0,3.1566502635121987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.991881012937503,4.0788261663992955,4.710097041927924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,3.4430237916460626,-1.0,-1.0,2.954492064040794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.630528443599733,3.8849206927367863,4.671413954109189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
3.580977264282,3.4320005291423854,-1.0,-1.0,2.58802022365167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.4254796891559502,3.8009825870134906,4.658403292446505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
3.4895346669944205,3.4587182069834395,-1.0,-1.0,2.3299914622250535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.1823936986689727,3.7967322778835655,4.679837689211072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
3.6652963336220736,3.415747690379793,-1.0,-1.0,2.165883084482803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.010759480197052,3.847392297276956,4.425415897455911,-1.0,-1.0,5.126579551939924,-1.0,-1.0,-1.0,-1.0,
3.6035633743952658,3.277950089674981,-1.0,-1.0,2.0827887608860154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.9070384861528415,3.74457758626771,4.193148690572437,-1.0,-1.0,4.819831592947816,-1.0,-1.0,-1.0,4.199608414265062,
