61	81	0.42439726
23	4	0.55725515
17	60	0.6017616
13	1	0.659799
44	18	0.700489
31	3	0.7829814
36	9	0.80758697
12	0	0.8115155
46	40	0.81729424
17	8	0.8367517
65	47	0.8448151
6	7	0.8530775
30	27	0.8674735
58	62	0.88694227
76	64	0.92655075
71	77	0.93634564
20	21	0.96442264
74	70	0.9816885
66	30	0.99053895
23	6	0.99788153
16	71	1.002213
36	49	1.0215275
17	42	1.0233642
55	53	1.0295897
33	39	1.0537429
25	14	1.0550525
88	79	1.0556244
23	45	1.0681694
67	58	1.0713437
55	44	1.0891428
17	52	1.1129448
85	82	1.1164435
61	2	1.1191981
19	10	1.1758412
29	31	1.1811694
46	50	1.1842134
34	35	1.1916628
78	65	1.1926626
13	38	1.2252464
86	80	1.261703
57	51	1.2712563
89	87	1.3032169
55	16	1.3035507
20	12	1.4080443
43	28	1.4261639
37	67	1.4626838
41	11	1.4637991
26	15	1.4651115
84	83	1.4815271
17	13	1.5150775
48	76	1.5201349
36	59	1.560307
68	75	1.5615932
72	32	1.6104141
66	54	1.6128119
55	37	1.613394
33	41	1.6217152
46	33	1.7926345
29	22	1.796405
20	23	1.8094265
43	66	1.8344839
55	61	1.875158
72	63	1.8754857
29	25	1.8958781
48	36	1.9220827
57	43	1.9226829
46	19	1.9267813
34	69	1.9958451
68	72	2.1892917
78	55	2.1947062
20	5	2.3154862
88	74	2.3287663
34	68	2.3964195
17	46	2.5047932
57	56	2.5542812
17	29	2.6517098
78	20	2.683322
85	17	2.8056853
84	57	3.1509953
89	34	3.2302861
85	48	3.3404577
73	24	3.7877436
84	89	3.7900615
73	78	4.371064
84	85	4.5351615
73	86	4.9987226
84	26	5.194859
88	84	5.5857635
88	73	8.309344
