1568	749	0.023424912	3944
2459	2448	0.039999645	3945
522	1088	0.041064147	3946
3472	2811	0.041775044	3947
2862	1949	0.10454915	3948
3945	2411	0.107723914	3949
2165	3121	0.114909545	3950
3659	3801	0.12599276	3951
3065	2013	0.16934441	3952
1035	1978	0.18986297	3953
774	942	0.19305195	3954
3346	2035	0.2071073	3955
1119	2518	0.21591753	3956
2058	2248	0.21942358	3957
65	33	0.24127704	3958
2912	2853	0.25429595	3959
193	366	0.25528362	3960
167	135	0.25685537	3961
1011	629	0.2583923	3962
3768	3507	0.26110873	3963
3739	3486	0.26988336	3964
1482	1072	0.27279988	3965
371	192	0.2731909	3966
99	80	0.28275412	3967
183	569	0.28635263	3968
3958	87	0.28649715	3969
26	4	0.29069978	3970
3513	3497	0.29417315	3971
2008	1220	0.2941807	3972
3190	2524	0.29428673	3973
2625	3610	0.2986801	3974
1572	791	0.29910997	3975
59	77	0.3038388	3976
56	139	0.3086616	3977
1070	840	0.31163198	3978
3953	117	0.3122148	3979
126	151	0.31880587	3980
1265	1295	0.3215422	3981
46	41	0.3258103	3982
2617	197	0.32674074	3983
30	6	0.3294357	3984
104	40	0.32946032	3985
434	454	0.33187628	3986
141	23	0.33197817	3987
219	467	0.33502844	3988
159	5	0.33668843	3989
1013	1045	0.33695963	3990
37	1	0.33931178	3991
51	406	0.34188414	3992
58	7	0.34195152	3993
3736	3855	0.3429322	3994
381	702	0.34466848	3995
90	181	0.34484997	3996
627	1005	0.34710655	3997
115	3968	0.34807125	3998
3842	3686	0.3493192	3999
32	275	0.34942535	4000
771	138	0.35240683	4001
323	127	0.35449106	4002
81	3979	0.356602	4003
1768	933	0.3576467	4004
78	187	0.35778138	4005
1308	179	0.35914212	4006
3708	3667	0.36098912	4007
2781	3007	0.36206505	4008
360	315	0.36417183	4009
3685	3601	0.3650641	4010
1076	825	0.3676433	4011
1341	3975	0.36802137	4012
1730	2330	0.36869633	4013
83	25	0.37126744	4014
611	994	0.37179562	4015
3992	28	0.3761981	4016
281	367	0.37633368	4017
3984	3989	0.37647852	4018
291	43	0.37766314	4019
137	21	0.37785724	4020
3982	63	0.37796065	4021
1347	2326	0.3779638	4022
1629	1168	0.3821578	4023
36	91	0.38286254	4024
93	124	0.38481987	4025
