2930	2744	0.0	10520
9577	9277	0.0	10521
10390	10340	0.0	10522
10513	10463	0.0	10523
8310	8212	1.4210855E-15	10524
9714	10276	0.004981311	10525
10385	9245	0.0055336053	10526
3551	5677	0.008844419	10527
9994	9957	0.012402055	10528
2148	4371	0.015177815	10529
8236	5168	0.016604682	10530
8827	10525	0.017498143	10531
880	2554	0.018232822	10532
10333	10314	0.024594678	10533
8639	3617	0.027758632	10534
10158	9583	0.031867694	10535
1554	1642	0.04184371	10536
7340	5579	0.043413904	10537
8778	10405	0.045821767	10538
10005	10528	0.048508354	10539
4025	8136	0.04923829	10540
5465	8414	0.049772676	10541
9855	8434	0.052399956	10542
10475	10435	0.05853765	10543
5340	6367	0.059903104	10544
3206	3089	0.060499817	10545
9646	10377	0.06798921	10546
3949	7262	0.0745878	10547
4665	4296	0.07673272	10548
10538	8548	0.08111723	10549
3587	3747	0.08170602	10550
1100	1846	0.084224865	10551
4356	5563	0.08715739	10552
6405	2859	0.0894713	10553
9047	9594	0.089788675	10554
7368	10023	0.09001034	10555
7622	6808	0.09143082	10556
8238	5843	0.09468125	10557
4085	3600	0.09818339	10558
10029	10040	0.10095258	10559
10524	10403	0.10444435	10560
2914	6412	0.10732772	10561
10089	10018	0.108177595	10562
9609	9644	0.11111353	10563
3498	4747	0.11231416	10564
10028	10054	0.11525258	10565
3242	3455	0.118850365	10566
10026	10056	0.12002089	10567
401	261	0.12412362	10568
2921	1350	0.12443971	10569
9332	9732	0.1249386	10570
9687	5892	0.1267284	10571
8395	6626	0.1286939	10572
8224	5529	0.12920384	10573
10400	9403	0.12961596	10574
1603	10536	0.13243249	10575
10506	10442	0.1342958	10576
7089	8593	0.13436297	10577
428	3521	0.13505624	10578
7887	4124	0.13662049	10579
6293	8118	0.13662125	10580
7872	9578	0.13739033	10581
9083	8862	0.13888572	10582
5933	7760	0.13900845	10583
9410	9581	0.13931769	10584
4733	955	0.14385903	10585
9483	8009	0.14469343	10586
10541	5782	0.14626709	10587
44	15	0.14721121	10588
6359	10547	0.14817576	10589
7512	7939	0.14853428	10590
10540	7041	0.15117672	10591
8160	8142	0.15302366	10592
7150	7699	0.15719454	10593
8860	6129	0.16117516	10594
8038	6965	0.16234715	10595
2979	4554	0.16563031	10596
1235	1832	0.16617714	10597
3525	3975	0.17048615	10598
6130	4519	0.17112549	10599
9000	9546	0.17113604	10600
55	116	0.17128111	10601
8392	8205	0.17431709	10602
8524	7420	0.17441909	10603
6688	8451	0.17538428	10604
10285	9067	0.17666028	10605
3826	1108	0.17968002	10606
9005	8004	0.18017557	10607
8962	10099	0.18352352	10608
7585	4427	0.18391164	10609
10539	9422	0.18516922	10610
9602	5866	0.18586425	10611
6189	7650	0.18629527	10612
2476	2534	0.18852538	10613
858	135	0.18877596	10614
9545	8605	0.18966556	10615
9614	10235	0.19033034	10616
3009	6500	0.19045089	10617
3705	2872	0.19180927	10618
8622	8422	0.19287111	10619
5631	5172	0.19355054	10620
9052	9853	0.19571011	10621
423	708	0.1960068	10622
9818	10164	0.19831215	10623
8776	8572	0.19854702	10624
7291	8359	0.19933195	10625
10307	6171	0.2029905	10626
25	22	0.20440859	10627
9106	8729	0.20444064	10628
2072	1141	0.2051349	10629
9071	8678	0.20515034	10630
9580	9601	0.20848334	10631
9975	9744	0.20891462	10632
713	256	0.21238579	10633
13	3	0.21294427	10634
8924	8490	0.21497135	10635
8200	8070	0.21515295	10636
8106	6143	0.21537222	10637
7117	6099	0.2156677	10638
319	117	0.21842238	10639
7424	9623	0.2217161	10640
3332	1340	0.22187771	10641
148	43	0.22288494	10642
9923	10384	0.22293358	10643
285	186	0.225901	10644
819	9	0.22659874	10645
3320	10595	0.22906154	10646
8000	8927	0.22914237	10647
74	80	0.23148751	10648
70	19	0.23169397	10649
2092	7683	0.23170081	10650
10451	10470	0.23198813	10651
8369	6790	0.23458824	10652
6458	10548	0.2346969	10653
6357	6652	0.23533316	10654
2604	4698	0.23543158	10655
281	282	0.2358801	10656
3434	4627	0.23633793	10657
507	2662	0.2380277	10658
1219	4249	0.24036258	10659
526	497	0.24067375	10660
9038	9716	0.24200663	10661
2484	10629	0.24261549	10662
7919	7869	0.24288774	10663
7232	8143	0.24356577	10664
1512	532	0.24426898	10665
9779	8912	0.24436298	10666
601	741	0.24452496	10667
420	155	0.24506232	10668
3683	3577	0.24519503	10669
452	85	0.24559636	10670
10190	10191	0.24863613	10671
175	10601	0.24928567	10672
8651	8162	0.24933131	10673
2391	2381	0.25222135	10674
3596	8626	0.25259903	10675
7319	7266	0.2526018	10676
8428	8045	0.25373694	10677
10006	9782	0.25395897	10678
7855	7502	0.25555575	10679
2420	3353	0.25574246	10680
2884	3866	0.25593725	10681
1517	1962	0.2561327	10682
583	336	0.25666213	10683
1441	2944	0.25674367	10684
1178	740	0.2577891	10685
7734	7973	0.25821897	10686
1602	226	0.25913852	10687
122	20	0.25967318	10688
937	754	0.25967887	10689
2689	1598	0.26080757	10690
1330	597	0.26093543	10691
1363	765	0.26150602	10692
486	60	0.2618311	10693
18	10	0.26278865	10694
291	31	0.26369488	10695
8112	8019	0.26398227	10696
7312	7308	0.2643318	10697
1135	384	0.26500788	10698
4587	3959	0.26688227	10699
1093	101	0.2674423	10700
589	184	0.26776394	10701
2290	6516	0.2679308	10702
9081	8097	0.26884612	10703
115	59	0.2691265	10704
215	30	0.2692705	10705
10386	9656	0.27069813	10706
977	56	0.27128595	10707
1199	1503	0.27207002	10708
69	27	0.27255487	10709
3392	3590	0.27274427	10710
6572	5743	0.2732738	10711
390	42	0.2747673	10712
2067	1305	0.2753538	10713
927	5103	0.2772736	10714
410	123	0.27735442	10715
10206	10138	0.27741456	10716
632	598	0.27849174	10717
1301	717	0.27856466	10718
28	300	0.27885967	10719
1029	629	0.27986673	10720
616	193	0.28012943	10721
843	678	0.28056803	10722
253	1805	0.28106028	10723
669	2083	0.28206208	10724
2485	1325	0.28305703	10725
1811	1514	0.28365508	10726
10271	10034	0.28525093	10727
134	67	0.2869457	10728
2668	2686	0.2871989	10729
7867	6763	0.28725415	10730
3612	4534	0.28757533	10731
275	68	0.2876815	10732
8938	7827	0.28861222	10733
1369	1611	0.28882563	10734
409	1279	0.28913498	10735
10662	781	0.28987753	10736
1722	1583	0.2899082	10737
1570	10620	0.2904747	10738
1392	957	0.290509	10739
1619	581	0.29069623	10740
9058	9146	0.29152653	10741
665	742	0.2918195	10742
195	246	0.29201087	10743
1683	2038	0.29232404	10744
1321	222	0.29290566	10745
315	462	0.29379144	10746
228	411	0.2947873	10747
3034	3261	0.29480723	10748
416	1106	0.29489416	10749
107	58	0.29502627	10750
4395	7376	0.29606447	10751
6556	9142	0.29615816	10752
8382	6991	0.29638085	10753
408	862	0.29656807	10754
63	334	0.29671952	10755
4317	3920	0.29672098	10756
369	492	0.2977795	10757
1056	7064	0.29806665	10758
139	233	0.29810777	10759
484	595	0.29871127	10760
1813	1250	0.2992454	10761
4888	4864	0.29987767	10762
4540	6560	0.30041912	10763
289	51	0.30058733	10764
10583	10311	0.30059546	10765
1232	1017	0.30066928	10766
10580	6948	0.30106562	10767
8172	7584	0.30188563	10768
453	795	0.30233324	10769
5293	6246	0.30299965	10770
120	153	0.30470493	10771
1899	5645	0.30523384	10772
1309	1377	0.30639416	10773
102	477	0.3070728	10774
161	264	0.30797797	10775
1102	1068	0.3080539	10776
5810	4135	0.3083414	10777
527	10689	0.30841744	10778
10728	2	0.30853376	10779
46	10709	0.30856356	10780
829	844	0.30864167	10781
3053	2540	0.30914107	10782
1437	2472	0.30928168	10783
521	491	0.30944338	10784
1270	1154	0.30946475	10785
3709	3716	0.30998418	10786
1140	146	0.31011763	10787
1690	10781	0.31030345	10788
6156	2410	0.31053078	10789
10480	10337	0.31084022	10790
255	396	0.3110963	10791
368	520	0.31212616	10792
1454	2912	0.3122523	10793
657	1025	0.3122822	10794
1263	4189	0.3125145	10795
8918	9948	0.31289795	10796
10715	273	0.31295288	10797
269	1322	0.3138102	10798
9665	8320	0.31394237	10799
98	10633	0.3147564	10800
1067	6	0.31506923	10801
87	121	0.3159876	10802
7947	7275	0.3160374	10803
698	320	0.31678647	10804
10698	570	0.3173924	10805
2399	4721	0.317463	10806
9471	8590	0.317555	10807
356	551	0.31762344	10808
8313	7688	0.3181693	10809
96	10649	0.3190483	10810
8225	5824	0.31930602	10811
10205	10393	0.31937248	10812
10105	10137	0.31938693	10813
326	388	0.31998602	10814
6877	4138	0.32045883	10815
2201	10740	0.3210057	10816
1516	351	0.32148772	10817
747	218	0.3215226	10818
7229	8062	0.32242957	10819
1194	38	0.3225677	10820
1751	1253	0.32282695	10821
6055	10605	0.32309997	10822
797	3324	0.3235993	10823
10452	10431	0.3236545	10824
2523	1121	0.324157	10825
648	1409	0.32445198	10826
380	126	0.32463866	10827
244	10645	0.3249102	10828
506	888	0.32580408	10829
582	202	0.3270396	10830
5086	3218	0.3270466	10831
1048	1348	0.32814807	10832
173	167	0.32848367	10833
3182	1872	0.32887396	10834
2607	1360	0.32908356	10835
3462	1566	0.32931998	10836
234	29	0.32934204	10837
2641	1502	0.3295516	10838
5126	2677	0.32981944	10839
9468	8865	0.33006957	10840
1237	1189	0.33038688	10841
904	2026	0.33096972	10842
50	1438	0.3313093	10843
198	8	0.33132935	10844
1699	323	0.33143774	10845
