2929	2743	0.0
9576	9276	0.0
10389	10339	0.0
10512	10462	0.0
8309	8211	1.4210855E-15
9713	10275	0.004981311
10384	9244	0.0055336053
3550	5676	0.008844419
9993	9956	0.012402055
2147	4370	0.015177815
8235	5167	0.016604682
8826	9713	0.017498143
879	2553	0.018232822
10332	10313	0.024594678
8638	3616	0.027758632
10157	9582	0.031867694
1553	1641	0.04184371
7339	5578	0.043413904
8777	10404	0.045821767
10004	9993	0.048508354
4024	8135	0.04923829
5464	8413	0.049772676
9854	8433	0.052399956
10474	10434	0.05853765
5339	6366	0.059903104
3205	3088	0.060499817
9645	10376	0.06798921
3948	7261	0.0745878
4664	4295	0.07673272
8777	8547	0.08111723
3586	3746	0.08170602
1099	1845	0.084224865
4355	5562	0.08715739
6404	2858	0.0894713
9046	9593	0.089788675
7367	10022	0.09001034
7621	6807	0.09143082
8237	5842	0.09468125
4084	3599	0.09818339
10028	10039	0.10095258
8309	10402	0.10444435
2913	6411	0.10732772
10088	10017	0.108177595
9608	9643	0.11111353
3497	4746	0.11231416
10027	10053	0.11525258
3241	3454	0.118850365
10025	10055	0.12002089
400	260	0.12412362
2920	1349	0.12443971
9331	9731	0.1249386
9686	5891	0.1267284
8394	6625	0.1286939
8223	5528	0.12920384
10399	9402	0.12961596
1602	1553	0.13243249
10505	10441	0.1342958
7088	8592	0.13436297
427	3520	0.13505624
7886	4123	0.13662049
6292	8117	0.13662125
7871	9577	0.13739033
9082	8861	0.13888572
5932	7759	0.13900845
9409	9580	0.13931769
4732	954	0.14385903
9482	8008	0.14469343
5464	5781	0.14626709
43	14	0.14721121
6358	3948	0.14817576
7511	7938	0.14853428
4024	7040	0.15117672
8159	8141	0.15302366
7149	7698	0.15719454
8859	6128	0.16117516
8037	6964	0.16234715
2978	4553	0.16563031
1234	1831	0.16617714
3524	3974	0.17048615
6129	4518	0.17112549
8999	9545	0.17113604
54	115	0.17128111
8391	8204	0.17431709
8523	7419	0.17441909
6687	8450	0.17538428
10284	9066	0.17666028
3825	1107	0.17968002
9004	8003	0.18017557
8961	10098	0.18352352
7584	4426	0.18391164
10004	9421	0.18516922
9601	5865	0.18586425
6188	7649	0.18629527
2475	2533	0.18852538
857	134	0.18877596
9544	8604	0.18966556
9613	10234	0.19033034
3008	6499	0.19045089
3704	2871	0.19180927
8621	8421	0.19287111
5630	5171	0.19355054
9051	9852	0.19571011
422	707	0.1960068
9817	10163	0.19831215
8775	8571	0.19854702
7290	8358	0.19933195
10306	6170	0.2029905
24	21	0.20440859
9105	8728	0.20444064
2071	1140	0.2051349
9070	8677	0.20515034
9579	9600	0.20848334
9974	9743	0.20891462
712	255	0.21238579
12	2	0.21294427
8923	8489	0.21497135
8199	8069	0.21515295
8105	6142	0.21537222
7116	6098	0.2156677
318	116	0.21842238
7423	9622	0.2217161
3331	1339	0.22187771
147	42	0.22288494
9922	10383	0.22293358
284	185	0.225901
818	8	0.22659874
3319	8037	0.22906154
7999	8926	0.22914237
73	79	0.23148751
69	18	0.23169397
2091	7682	0.23170081
10450	10469	0.23198813
8368	6789	0.23458824
6457	4664	0.2346969
6356	6651	0.23533316
2603	4697	0.23543158
280	281	0.2358801
3433	4626	0.23633793
506	2661	0.2380277
1218	4248	0.24036258
525	496	0.24067375
9037	9715	0.24200663
2483	2071	0.24261549
7918	7868	0.24288774
7231	8142	0.24356577
1511	531	0.24426898
9778	8911	0.24436298
600	740	0.24452496
419	154	0.24506232
3682	3576	0.24519503
451	84	0.24559636
10189	10190	0.24863613
174	54	0.24928567
8650	8161	0.24933131
2390	2380	0.25222135
3595	8625	0.25259903
7318	7265	0.2526018
8427	8044	0.25373694
10005	9781	0.25395897
7854	7501	0.25555575
2419	3352	0.25574246
2883	3865	0.25593725
1516	1961	0.2561327
582	335	0.25666213
1440	2943	0.25674367
1177	739	0.2577891
7733	7972	0.25821897
1601	225	0.25913852
121	19	0.25967318
936	753	0.25967887
2688	1597	0.26080757
1329	596	0.26093543
1362	764	0.26150602
485	59	0.2618311
17	9	0.26278865
290	30	0.26369488
8111	8018	0.26398227
7311	7307	0.2643318
1134	383	0.26500788
4586	3958	0.26688227
1092	100	0.2674423
588	183	0.26776394
2289	6515	0.2679308
9080	8096	0.26884612
114	58	0.2691265
214	29	0.2692705
10385	9655	0.27069813
976	55	0.27128595
1198	1502	0.27207002
68	26	0.27255487
3391	3589	0.27274427
6571	5742	0.2732738
389	41	0.2747673
2066	1304	0.2753538
926	5102	0.2772736
409	122	0.27735442
10205	10137	0.27741456
631	597	0.27849174
1300	716	0.27856466
27	299	0.27885967
1028	628	0.27986673
615	192	0.28012943
842	677	0.28056803
252	1804	0.28106028
668	2082	0.28206208
2484	1324	0.28305703
1810	1513	0.28365508
10270	10033	0.28525093
133	66	0.2869457
2667	2685	0.2871989
7866	6762	0.28725415
3611	4533	0.28757533
274	67	0.2876815
8937	7826	0.28861222
1368	1610	0.28882563
408	1278	0.28913498
2483	780	0.28987753
1721	1582	0.2899082
1569	5630	0.2904747
