4465	3589	0.0	10281
8688	8568	0.0	10282
9305	7950	0.0	10283
9488	9460	0.0	10284
9538	7625	0.0	10285
10124	10045	0.0	10286
9213	8058	1.0315358E-4	10287
3035	6674	6.973302E-4	10288
6387	7579	0.001302384	10289
1507	2485	0.0039036649	10290
4062	3602	0.022724546	10291
5019	1189	0.031636853	10292
2633	2224	0.035313565	10293
2811	6347	0.037729863	10294
5684	5260	0.038741894	10295
6505	3839	0.045620546	10296
8840	9885	0.050173867	10297
7676	7738	0.05340981	10298
7314	5222	0.05367394	10299
10288	1708	0.06135096	10300
4124	1992	0.061521262	10301
4350	2291	0.0632991	10302
9674	7858	0.070737004	10303
7957	3362	0.07230207	10304
10012	9102	0.07534938	10305
8929	8875	0.07724445	10306
5232	5449	0.08003807	10307
9756	9918	0.08408008	10308
8556	9477	0.08432688	10309
10102	9938	0.09347768	10310
8150	8463	0.095309526	10311
8249	7379	0.096786	10312
9280	7551	0.09767765	10313
8095	7818	0.09806105	10314
4972	8415	0.10015083	10315
9917	9152	0.100659914	10316
9132	5673	0.10470072	10317
10100	10179	0.10916454	10318
9933	944	0.11109251	10319
540	565	0.11228908	10320
10043	9176	0.1138549	10321
8920	6926	0.11555557	10322
7816	8065	0.11610358	10323
3709	4244	0.11751961	10324
9434	8190	0.12249764	10325
5357	5823	0.12867346	10326
3823	9594	0.13077945	10327
10193	10085	0.13282894	10328
7467	7017	0.13489889	10329
199	801	0.13581532	10330
10292	3553	0.13619915	10331
5122	4174	0.13826841	10332
5696	7288	0.14461237	10333
10282	1933	0.14468952	10334
135	371	0.14499006	10335
6707	2267	0.14507091	10336
2178	1322	0.14512216	10337
1924	1520	0.14628662	10338
6865	9023	0.1508465	10339
6695	5863	0.15164724	10340
10194	10257	0.15210424	10341
5774	1857	0.1523912	10342
8081	7765	0.15654638	10343
6847	6991	0.15787323	10344
4592	1251	0.15789326	10345
8184	10310	0.1613169	10346
137	75	0.16231611	10347
6850	7689	0.16687213	10348
266	368	0.17279181	10349
10171	10263	0.17394383	10350
139	10330	0.17444566	10351
386	13	0.17496938	10352
98	30	0.17612109	10353
1859	3301	0.17763545	10354
474	220	0.17770933	10355
6392	8056	0.17980462	10356
1245	7020	0.18119556	10357
257	570	0.18173271	10358
113	318	0.18228705	10359
7875	3506	0.18280104	10360
1156	717	0.18316297	10361
10073	10003	0.18365844	10362
183	33	0.18526077	10363
154	1637	0.18651824	10364
1132	1624	0.18658829	10365
1272	102	0.18818654	10366
407	156	0.18855593	10367
3146	9168	0.18898444	10368
729	673	0.18903925	10369
366	90	0.19068792	10370
392	314	0.19070034	10371
9821	9106	0.19091317	10372
9901	9703	0.19209759	10373
5810	9095	0.19233298	10374
370	1005	0.19272812	10375
629	390	0.19609287	10376
1073	277	0.19613914	10377
965	54	0.19690454	10378
10318	9902	0.19706936	10379
164	655	0.19890425	10380
535	790	0.19927374	10381
656	931	0.199492	10382
9795	9482	0.19951974	10383
372	118	0.20040219	10384
228	81	0.20207506	10385
1238	211	0.2023994	10386
5269	4682	0.20244642	10387
201	20	0.2032535	10388
197	15	0.20367977	10389
9150	8480	0.20420042	10390
84	252	0.20422786	10391
9440	7067	0.20451668	10392
527	208	0.2058314	10393
626	612	0.20613112	10394
1049	674	0.20690717	10395
10320	25	0.20702985	10396
6220	6169	0.20721263	10397
6665	8379	0.20748663	10398
231	806	0.20770486	10399
95	105	0.20805405	10400
10216	10217	0.20857638	10401
253	359	0.20865864	10402
865	22	0.20890313	10403
506	96	0.20899883	10404
1502	585	0.20978205	10405
9226	10305	0.21302179	10406
10367	471	0.21375218	10407
666	278	0.21390176	10408
752	1837	0.21543239	10409
8409	8594	0.21543726	10410
357	147	0.21707517	10411
4881	8544	0.21806577	10412
249	1126	0.21814701	10413
207	23	0.21902145	10414
61	29	0.21970458	10415
157	88	0.22202508	10416
677	449	0.22231019	10417
1982	10319	0.22240275	10418
143	9	0.22251017	10419
621	638	0.22268625	10420
380	16	0.22297835	10421
833	32	0.22311658	10422
740	322	0.22362936	10423
9755	9823	0.22456771	10424
210	78	0.22525012	10425
10370	10335	0.22540885	10426
376	289	0.2291317	10427
10415	191	0.2292763	10428
3655	10299	0.23008713	10429
872	39	0.23032476	10430
10363	205	0.23188433	10431
765	1358	0.23336305	10432
65	52	0.2334884	10433
10413	693	0.23399124	10434
596	198	0.23443477	10435
216	1317	0.23454434	10436
128	486	0.2355713	10437
10315	6559	0.23644014	10438
168	868	0.23742215	10439
9554	8922	0.23780847	10440
339	235	0.23864953	10441
238	53	0.23953086	10442
5261	4291	0.2413476	10443
767	1103	0.24186213	10444
246	74	0.24195619	10445
895	10395	0.24222666	10446
3352	6984	0.24223423	10447
310	361	0.24304295	10448
10332	4794	0.24345993	10449
132	269	0.2437242	10450
243	1178	0.24384765	10451
148	10366	0.24432534	10452
10393	10358	0.24520637	10453
8417	9968	0.24570042	10454
1097	111	0.24633501	10455
94	27	0.24679817	10456
1749	1325	0.24729586	10457
544	14	0.24777687	10458
8543	4817	0.24840853	10459
1274	317	0.24860585	10460
9720	8523	0.24949746	10461
77	10351	0.25005662	10462
1497	892	0.2508582	10463
4101	1008	0.25139922	10464
120	10359	0.25150597	10465
10378	131	0.25166187	10466
7360	2495	0.25178316	10467
2668	4561	0.25395083	10468
294	59	0.25432852	10469
434	1054	0.25450158	10470
186	10347	0.25451565	10471
4393	5210	0.2548617	10472
7786	7827	0.2559467	10473
1068	214	0.25608453	10474
857	1014	0.25609022	10475
6880	6610	0.2562597	10476
490	399	0.25644994	10477
686	442	0.25729522	10478
415	79	0.25872427	10479
589	1979	0.25949007	10480
2045	179	0.2599862	10481
31	12	0.26000425	10482
520	276	0.26075017	10483
10398	5827	0.26125008	10484
761	831	0.26211897	10485
485	10419	0.26272506	10486
2938	3328	0.26289362	10487
34	76	0.26317438	10488
9607	5875	0.26338363	10489
45	26	0.263483	10490
8731	9379	0.26405454	10491
5047	3232	0.26447794	10492
5204	7522	0.26499444	10493
1050	264	0.26545712	10494
344	636	0.26617083	10495
652	846	0.26623657	10496
142	10384	0.26648226	10497
564	174	0.26664087	10498
1015	1201	0.26679832	10499
560	10416	0.2670624	10500
124	2	0.26773456	10501
494	185	0.26870012	10502
10400	408	0.26870102	10503
6246	6337	0.26872888	10504
9184	9179	0.2695536	10505
10388	558	0.2699245	10506
1190	830	0.27077228	10507
72	60	0.2708232	10508
643	532	0.2708992	10509
259	557	0.2710361	10510
10396	576	0.2713347	10511
6886	4958	0.27145103	10512
946	10474	0.2717201	10513
10361	93	0.27188486	10514
292	230	0.2720483	10515
533	10409	0.2721814	10516
1312	19	0.27243716	10517
3211	7699	0.2730233	10518
1141	747	0.27357632	10519
165	1175	0.27390742	10520
10089	9837	0.274449	10521
1059	2010	0.2746438	10522
530	295	0.27475	10523
9888	9518	0.27486992	10524
358	1111	0.27512026	10525
305	1279	0.27515587	10526
963	874	0.27519366	10527
10187	10350	0.27531913	10528
4029	2536	0.2755446	10529
138	436	0.27575544	10530
1531	2592	0.27578864	10531
743	409	0.27592742	10532
275	334	0.276825	10533
644	309	0.2770828	10534
1411	10420	0.27804613	10535
660	470	0.27817592	10536
141	62	0.27882206	10537
170	1165	0.2790424	10538
10426	323	0.27919394	10539
279	821	0.27969405	10540
10421	825	0.27977127	10541
1082	493	0.280121	10542
10355	10425	0.28063524	10543
665	44	0.28194988	10544
962	1504	0.28216767	10545
615	374	0.2823929	10546
10471	91	0.28267184	10547
10407	10450	0.2828117	10548
546	10435	0.28431207	10549
189	46	0.2844668	10550
793	258	0.28464925	10551
10434	10402	0.285008	10552
467	326	0.2851553	10553
10464	988	0.28532153	10554
8903	7095	0.28550702	10555
10469	431	0.2863205	10556
7381	2512	0.28706968	10557
296	80	0.2874454	10558
10352	10411	0.28757766	10559
10442	10422	0.28764337	10560
364	1673	0.28786722	10561
10353	10539	0.28791183	10562
1349	741	0.2882384	10563
1046	461	0.2884493	10564
439	11	0.28852764	10565
773	483	0.28998235	10566
285	543	0.290755	10567
968	2523	0.29080972	10568
784	43	0.2908274	10569
1110	711	0.2909113	10570
8075	7651	0.29232675	10571
947	4	0.29306242	10572
1701	256	0.29312363	10573
997	10444	0.29334253	10574
10362	9295	0.29448354	10575
440	245	0.29478768	10576
2789	2446	0.29532725	10577
1392	1094	0.2954112	10578
805	345	0.29555255	10579
55	49	0.295569	10580
2078	1004	0.29581848	10581
458	261	0.2960955	10582
561	350	0.2965135	10583
542	1047	0.29653797	10584
1166	349	0.29680657	10585
280	718	0.29685163	10586
1361	162	0.2968971	10587
10354	8347	0.2973192	10588
1236	730	0.2978275	10589
10465	104	0.29818666	10590
4538	1283	0.29819664	10591
152	35	0.29834715	10592
10532	206	0.29860854	10593
248	92	0.29867193	10594
10430	10389	0.2989631	10595
9606	8958	0.2992285	10596
405	10446	0.30007067	10597
10513	10369	0.30064613	10598
9484	7573	0.3006599	10599
10488	3	0.30092502	10600
10314	3053	0.30127525	10601
878	10503	0.3013648	10602
6041	5192	0.30145878	10603
1007	478	0.30156213	10604
646	10546	0.30200857	10605
10452	66	0.30271506	10606
915	851	0.30302724	10607
4120	4686	0.30333966	10608
460	692	0.30340534	10609
514	700	0.30346373	10610
2529	2399	0.3035396	10611
146	28	0.30366835	10612
332	1187	0.3038137	10613
10264	9742	0.30389762	10614
10377	10380	0.3043143	10615
785	568	0.30436033	10616
702	10405	0.30473214	10617
828	1183	0.30502206	10618
272	919	0.30513844	10619
2200	10301	0.30541515	10620
1900	351	0.3060273	10621
1267	173	0.30605918	10622
1253	1454	0.3061782	10623
8743	10023	0.306794	10624
10295	4257	0.30697554	10625
116	10572	0.3073933	10626
86	538	0.3074278	10627
10498	307	0.30757776	10628
6351	3141	0.30761537	10629
6831	4814	0.30825818	10630
260	10364	0.30834645	10631
4209	5795	0.30847794	10632
848	388	0.30849284	10633
6861	7820	0.30916706	10634
681	10437	0.3095898	10635
1838	315	0.31007773	10636
10578	764	0.310198	10637
10404	10554	0.3103007	10638
1476	465	0.31045672	10639
6413	5880	0.310724	10640
10462	10517	0.31089884	10641
1041	2303	0.31109062	10642
10433	10466	0.31111565	10643
1031	10394	0.3113653	10644
10533	10408	0.31185132	10645
1590	1307	0.31200573	10646
869	5297	0.31205395	10647
7414	2403	0.3125417	10648
1326	85	0.31257978	10649
10495	83	0.31263512	10650
1077	1995	0.31269136	10651
