4464	3588	0.0
8687	8567	0.0
9304	7949	0.0
9487	9459	0.0
9537	7624	0.0
10123	10044	0.0
9212	8057	1.0315358E-4
3034	6673	6.973302E-4
6386	7578	0.001302384
1506	2484	0.0039036649
4061	3601	0.022724546
5018	1188	0.031636853
2632	2223	0.035313565
2810	6346	0.037729863
5683	5259	0.038741894
6504	3838	0.045620546
8839	9884	0.050173867
7675	7737	0.05340981
7313	5221	0.05367394
3034	1707	0.06135096
4123	1991	0.061521262
4349	2290	0.0632991
9673	7857	0.070737004
7956	3361	0.07230207
10011	9101	0.07534938
8928	8874	0.07724445
5231	5448	0.08003807
9755	9917	0.08408008
8555	9476	0.08432688
10101	9937	0.09347768
8149	8462	0.095309526
8248	7378	0.096786
9279	7550	0.09767765
8094	7817	0.09806105
4971	8414	0.10015083
9916	9151	0.100659914
9131	5672	0.10470072
10099	10178	0.10916454
9932	943	0.11109251
539	564	0.11228908
10042	9175	0.1138549
8919	6925	0.11555557
7815	8064	0.11610358
3708	4243	0.11751961
9433	8189	0.12249764
5356	5822	0.12867346
3822	9593	0.13077945
10192	10084	0.13282894
7466	7016	0.13489889
198	800	0.13581532
5018	3552	0.13619915
5121	4173	0.13826841
5695	7287	0.14461237
8687	1932	0.14468952
134	370	0.14499006
6706	2266	0.14507091
2177	1321	0.14512216
1923	1519	0.14628662
6864	9022	0.1508465
6694	5862	0.15164724
10193	10256	0.15210424
5773	1856	0.1523912
8080	7764	0.15654638
6846	6990	0.15787323
4591	1250	0.15789326
8183	10101	0.1613169
136	74	0.16231611
6849	7688	0.16687213
265	367	0.17279181
10170	10262	0.17394383
138	198	0.17444566
385	12	0.17496938
97	29	0.17612109
1858	3300	0.17763545
473	219	0.17770933
6391	8055	0.17980462
1244	7019	0.18119556
256	569	0.18173271
112	317	0.18228705
7874	3505	0.18280104
1155	716	0.18316297
10072	10002	0.18365844
182	32	0.18526077
153	1636	0.18651824
1131	1623	0.18658829
1271	101	0.18818654
406	155	0.18855593
3145	9167	0.18898444
728	672	0.18903925
365	89	0.19068792
391	313	0.19070034
9820	9105	0.19091317
9900	9702	0.19209759
5809	9094	0.19233298
369	1004	0.19272812
628	389	0.19609287
1072	276	0.19613914
964	53	0.19690454
10099	9901	0.19706936
163	654	0.19890425
534	789	0.19927374
655	930	0.199492
9794	9481	0.19951974
371	117	0.20040219
227	80	0.20207506
1237	210	0.2023994
5268	4681	0.20244642
200	19	0.2032535
196	14	0.20367977
9149	8479	0.20420042
83	251	0.20422786
9439	7066	0.20451668
526	207	0.2058314
625	611	0.20613112
1048	673	0.20690717
539	24	0.20702985
6219	6168	0.20721263
6664	8378	0.20748663
230	805	0.20770486
94	104	0.20805405
10215	10216	0.20857638
252	358	0.20865864
864	21	0.20890313
505	95	0.20899883
1501	584	0.20978205
9225	10011	0.21302179
406	470	0.21375218
665	277	0.21390176
751	1836	0.21543239
8408	8593	0.21543726
356	146	0.21707517
4880	8543	0.21806577
248	1125	0.21814701
206	22	0.21902145
60	28	0.21970458
156	87	0.22202508
676	448	0.22231019
1981	9932	0.22240275
142	8	0.22251017
620	637	0.22268625
379	15	0.22297835
832	31	0.22311658
739	321	0.22362936
9754	9822	0.22456771
209	77	0.22525012
365	134	0.22540885
375	288	0.2291317
60	190	0.2292763
3654	7313	0.23008713
871	38	0.23032476
182	204	0.23188433
764	1357	0.23336305
64	51	0.2334884
248	692	0.23399124
595	197	0.23443477
215	1316	0.23454434
127	485	0.2355713
4971	6558	0.23644014
167	867	0.23742215
9553	8921	0.23780847
338	234	0.23864953
237	52	0.23953086
5260	4290	0.2413476
766	1102	0.24186213
245	73	0.24195619
894	1048	0.24222666
3351	6983	0.24223423
309	360	0.24304295
5121	4793	0.24345993
131	268	0.2437242
242	1177	0.24384765
147	1271	0.24432534
526	256	0.24520637
8416	9967	0.24570042
1096	110	0.24633501
93	26	0.24679817
1748	1324	0.24729586
543	13	0.24777687
8542	4816	0.24840853
1273	316	0.24860585
9719	8522	0.24949746
76	138	0.25005662
1496	891	0.2508582
4100	1007	0.25139922
119	112	0.25150597
964	130	0.25166187
7359	2494	0.25178316
2667	4560	0.25395083
293	58	0.25432852
433	1053	0.25450158
185	136	0.25451565
4392	5209	0.2548617
7785	7826	0.2559467
1067	213	0.25608453
856	1013	0.25609022
